brand,model,milage,fuel_type,price,engine_hp,age
36,551,59338,0,25900,402.0,9
16,786,51855,0,31985,375.0,10
4,72,74381,0,20999,240.0,9
9,1617,157500,0,14599,355.0,8
14,677,116320,3,38500,385.0,8
3,1222,50000,0,27500,252.0,6
20,1236,3300,0,52000,400.0,3
14,734,69700,0,10900,175.0,14
34,1065,126760,0,18400,187.0,9
9,1546,170000,0,3500,275.0,21
36,1484,76474,0,12998,302.0,14
3,1454,38000,0,39000,354.0,6
43,158,80000,0,57000,580.0,12
22,813,17000,0,32000,285.0,3
36,329,70000,0,28900,241.0,10
19,805,3950,0,27500,306.0,15
36,213,40000,0,65000,603.0,6
14,633,52000,0,55000,375.0,5
9,507,8400,0,78000,490.0,2
28,1009,170000,0,9500,240.0,22
1,1358,37045,0,29500,280.0,8
9,399,136500,0,6700,200.0,20
43,140,16800,0,55500,379.0,5
43,1024,57300,0,34999,340.0,9
22,458,64549,3,2899,220.0,7
4,964,171000,0,5750,414.0,16
43,431,66000,0,15000,265.0,14
9,507,9000,0,73500,490.0,2
26,1383,16983,0,13900,375.0,17
4,962,14993,0,52900,335.0,4
39,1049,103466,0,17500,290.0,8
22,838,47500,0,43000,293.0,6
24,1586,69100,0,19950,191.0,5
39,1105,118000,0,10800,245.0,20
53,1726,74500,0,33490,381.0,9
9,650,139804,0,8500,195.0,11
27,879,151544,0,17900,260.0,12
52,1081,11806,0,46000,518.0,7
54,1682,163000,0,5800,188.0,12
36,1008,72900,0,49950,335.0,6
34,1058,142215,0,6900,184.0,16
14,634,30918,0,68750,375.0,3
26,1405,54423,0,24500,518.0,8
36,334,53433,0,47500,255.0,6
0,1635,20200,0,29950,355.0,7
14,635,67072,0,36500,375.0,5
9,506,2800,0,89000,490.0,2
36,215,4786,0,82150,577.0,5
14,1112,41650,0,28000,310.0,8
9,1545,52284,0,31900,355.0,7
9,653,152000,1,13500,325.0,20
26,1424,43000,0,50000,518.0,7
8,608,1800,0,89000,420.0,2
9,1661,53814,0,53500,355.0,5
16,754,47885,0,43500,420.0,8
43,1174,189000,0,7850,300.0,14
26,1373,122000,0,3990,217.0,24
11,532,149000,0,3950,210.0,21
14,662,51300,0,31450,450.0,7
26,1400,110000,0,11000,240.0,14
14,656,67500,0,75000,375.0,7
15,244,138450,0,10000,288.0,14
26,1417,33012,0,38500,380.0,6
28,1009,64500,0,15750,263.0,9
4,964,129999,0,10500,414.0,12
54,619,109762,0,6500,140.0,24
36,1600,149460,1,22500,211.0,14
4,50,91545,0,13000,300.0,18
52,1083,26000,0,36950,518.0,12
27,1309,116600,0,20990,230.0,19
50,887,125519,0,10340,200.0,12
4,964,95000,0,9450,333.0,14
0,1630,125500,0,19395,206.0,3
36,548,54500,3,26950,302.0,7
4,51,135000,0,10300,300.0,14
20,1230,70700,0,32000,400.0,6
9,508,15000,0,61500,430.0,3
4,970,70000,0,20500,425.0,8
27,791,87891,0,14000,263.0,15
14,320,23400,0,41000,315.0,4
50,889,170000,0,7100,170.0,17
3,164,90000,0,13000,200.0,9
14,667,48054,0,15500,292.0,26
14,666,103000,0,22500,365.0,11
3,164,69700,0,15000,200.0,13
36,347,80000,0,22000,208.0,9
22,813,48613,0,91500,285.0,4
44,14,40000,0,42000,395.0,4
14,646,186268,0,10995,290.0,11
20,1257,16754,0,46900,400.0,5
9,1571,112000,1,34500,397.0,10
10,33,23152,0,33000,292.0,6
14,1119,106983,0,12000,412.0,12
53,89,80000,0,15500,270.0,9
36,215,9500,0,53500,563.0,8
53,405,96419,2,20000,200.0,10
53,1654,5020,0,25900,278.0,4
8,604,11806,0,69685,420.0,2
18,850,201000,0,6999,242.0,18
4,970,39250,0,38900,425.0,9
43,150,56985,0,36800,400.0,16
4,50,66840,0,13000,300.0,17
3,189,117000,0,21000,333.0,8
22,842,96000,0,15500,290.0,12
50,1160,73043,0,28000,256.0,6
11,450,7751,0,68750,485.0,4
14,635,172000,3,16000,310.0,14
26,1376,37000,0,32000,340.0,8
36,756,99200,0,12950,335.0,14
44,30,18500,0,43000,410.0,7
19,805,122945,0,13600,306.0,17
9,1102,66840,0,9500,240.0,19
27,788,62743,0,22995,301.0,9
4,125,49899,0,25000,320.0,8
36,547,90189,0,17500,302.0,13
9,502,130000,0,20000,430.0,19
11,456,76500,0,16750,485.0,8
9,1560,130000,0,9599,195.0,18
4,973,22000,0,54900,503.0,4
36,1484,177000,0,9950,302.0,18
14,319,12700,0,71999,275.0,2
3,1453,72865,0,29999,333.0,10
36,547,186117,0,9000,302.0,11
36,547,67000,0,40250,302.0,10
9,507,9000,0,50000,490.0,3
31,514,91700,0,15500,181.0,11
4,97,119750,0,9995,240.0,10
14,666,60000,0,55999,450.0,6
53,864,78000,0,44600,295.0,3
26,1400,42125,0,29000,240.0,8
9,1613,162731,3,14999,320.0,12
26,1418,46000,2,62000,395.0,4
0,1306,44000,0,52000,201.0,2
27,566,112000,0,38500,268.0,9
9,1554,74000,0,29500,355.0,7
22,1759,125519,0,8800,181.0,24
17,1448,101000,0,21500,240.0,23
26,1420,9000,2,52500,355.0,2
9,502,141209,0,9000,340.0,24
27,917,9500,0,85000,471.0,4
43,146,49700,0,34000,355.0,19
14,634,4500,0,45000,375.0,3
9,1545,58800,0,39000,355.0,5
50,1164,47523,0,26999,260.0,6
4,964,62500,0,22500,425.0,11
34,390,155000,0,10950,227.0,10
43,1024,89600,0,20999,340.0,9
26,1413,99915,0,26000,340.0,8
53,1623,54000,0,55000,382.0,4
14,1119,116157,0,4300,210.0,23
53,776,52245,0,20995,228.0,4
14,572,85000,0,9999,166.0,11
9,507,2500,0,59950,490.0,2
4,964,74000,0,30000,425.0,12
9,522,68860,0,15900,138.0,13
14,1708,53401,0,29900,310.0,5
36,770,99200,0,24900,302.0,11
14,734,79615,0,13715,175.0,12
36,546,95426,0,12000,302.0,14
43,427,171000,0,8750,420.0,16
18,848,159890,0,5995,316.0,19
8,598,155000,0,36800,403.0,18
19,1716,98528,0,9200,173.0,16
43,148,102000,0,7200,225.0,24
4,970,12700,0,61000,425.0,5
10,33,40237,0,36750,292.0,6
4,47,122861,0,13500,230.0,10
3,164,70500,0,16500,220.0,10
43,150,49000,0,21500,400.0,12
36,207,34580,0,45000,503.0,8
11,1331,167000,0,9000,255.0,23
9,1565,160000,3,25500,360.0,8
20,1257,54320,0,41500,400.0,6
9,508,16500,0,59500,490.0,4
14,1044,6200,2,42590,191.0,2
3,1301,29850,0,66500,560.0,4
26,1372,74582,0,15995,340.0,8
4,976,35000,0,23999,560.0,9
3,166,125575,0,3999,211.0,13
14,558,25880,3,17000,225.0,11
9,398,2800,0,36500,455.0,2
53,701,185000,0,6000,239.0,18
26,1395,120000,0,13500,240.0,13
14,642,159870,0,18000,290.0,9
32,1262,22300,0,42950,424.0,6
43,1184,67210,0,85500,520.0,10
26,1424,65000,0,32500,510.0,9
53,1517,131200,0,16900,273.0,17
36,547,141525,0,14250,268.0,15
36,547,132000,0,6000,268.0,14
27,928,10000,0,40000,409.0,2
4,1865,8950,0,18000,184.0,22
36,547,92984,0,6900,260.0,19
8,361,190640,2,6500,134.0,17
22,457,145000,0,3200,190.0,22
14,1112,52111,0,33700,310.0,4
9,502,106000,0,5995,400.0,18
36,546,89563,0,15999,302.0,11
26,1417,70773,0,23000,380.0,12
8,235,17900,0,32300,255.0,6
15,1528,4500,0,52590,420.0,5
22,1767,56000,0,38500,285.0,5
3,181,70500,0,35999,333.0,9
39,1852,80000,0,9900,261.0,15
36,225,35943,0,53500,577.0,6
14,666,11256,0,47500,375.0,6
9,401,55000,0,15550,310.0,20
54,823,132000,0,17999,210.0,11
27,919,109357,0,12500,380.0,12
27,788,89563,0,22500,301.0,12
22,1759,170000,0,8000,181.0,27
9,506,15443,0,81500,490.0,2
9,1613,41500,0,34500,355.0,10
36,334,58350,0,21900,241.0,10
26,1405,49899,0,61000,518.0,7
27,790,86000,0,34000,301.0,8
9,1662,114500,3,23999,320.0,10
43,1175,60000,0,57999,400.0,13
36,350,31130,0,24950,268.0,12
20,1257,98888,0,16000,400.0,11
14,1112,23600,0,39000,310.0,7
53,409,100600,0,9999,210.0,18
8,1846,59692,0,33999,310.0,9
22,1758,130000,0,10500,150.0,17
14,734,103866,0,20470,175.0,10
3,174,112000,0,13600,211.0,12
14,1733,104000,3,9500,300.0,12
19,1509,62000,0,37000,188.0,6
4,966,106500,0,16800,503.0,10
20,704,190120,0,18500,390.0,17
20,1251,104700,0,14900,400.0,12
4,964,71273,0,35000,420.0,11
26,1428,2950,0,47500,247.0,2
18,848,145000,0,15995,325.0,20
39,1191,71400,0,25500,260.0,5
36,546,88000,0,18500,302.0,11
53,143,1539,0,48459,473.0,2
46,810,35900,0,31450,563.0,5
43,432,33080,0,41000,385.0,9
4,964,41500,0,45500,414.0,18
36,1604,13344,0,65000,161.0,4
8,1502,38900,0,34900,308.0,5
9,507,1560,0,73600,490.0,3
4,964,90000,0,22000,414.0,9
3,174,90818,0,17500,211.0,12
52,1092,64000,0,40000,518.0,7
3,1453,47000,0,51999,349.0,6
34,1056,111000,0,11000,155.0,10
14,1114,54300,0,37500,435.0,8
26,1416,65000,0,44600,340.0,6
39,727,116600,0,13000,261.0,13
36,546,56000,0,37500,302.0,8
26,1418,52000,2,36000,355.0,6
8,599,92800,0,56900,420.0,6
53,1726,105000,0,16900,381.0,12
36,737,22480,0,61995,416.0,5
15,1856,7500,0,30500,420.0,2
9,1551,142792,3,7700,320.0,18
53,1518,28000,2,67900,437.0,2
3,1241,50000,0,32900,335.0,8
4,964,26500,0,38000,420.0,11
14,560,160249,3,7500,255.0,16
36,215,46150,0,52900,563.0,8
14,666,52500,0,34000,325.0,7
9,1612,110000,0,20000,355.0,9
9,1617,66200,0,34500,355.0,6
9,398,6700,0,52500,455.0,9
22,1761,124700,0,15000,202.0,15
14,677,67800,1,74995,450.0,4
28,1134,17500,0,45770,335.0,3
14,662,41997,0,39950,450.0,6
53,1729,50340,0,39900,381.0,7
4,964,69200,0,37500,414.0,15
36,334,170000,0,21750,255.0,12
9,502,131800,0,11250,350.0,20
26,1423,86000,0,18000,510.0,12
11,1334,130000,0,12000,345.0,23
22,813,37000,0,76000,285.0,6
3,166,55000,0,40500,211.0,11
22,814,26000,0,54000,285.0,3
22,1759,80000,0,18999,202.0,21
4,961,59500,0,20784,320.0,8
43,154,28800,0,55000,540.0,7
53,1728,62378,0,22500,381.0,17
3,1222,54700,3,42950,220.0,9
27,1282,90000,0,15100,306.0,13
53,1517,121800,0,3500,273.0,20
54,819,107543,0,11000,170.0,15
31,514,79000,0,25999,181.0,8
14,669,8400,1,76500,475.0,3
43,424,17467,0,28979,400.0,10
36,1481,69700,0,29950,429.0,10
3,179,29300,0,29500,252.0,7
9,502,86000,0,18000,350.0,9
22,813,7388,0,43500,285.0,5
53,280,90000,0,21999,268.0,20
39,1689,90189,0,19500,390.0,8
14,1114,35500,0,28250,460.0,6
31,492,120250,0,9500,275.0,21
53,942,141775,0,13000,381.0,14
4,973,52300,0,22222,503.0,4
50,1164,38500,0,65000,176.0,3
4,975,73800,2,48999,382.0,4
16,752,6200,0,75000,311.0,3
53,1524,194000,0,11000,266.0,13
0,1640,72000,0,13999,200.0,20
14,656,58000,0,54500,375.0,5
44,10,16184,0,26000,395.0,6
4,958,38600,0,72000,425.0,4
43,146,104000,0,21999,355.0,20
53,864,133500,0,31995,270.0,17
53,1726,119000,0,23000,381.0,9
53,1726,108045,0,19980,310.0,10
27,791,177000,0,28500,270.0,21
36,546,131986,0,21500,302.0,10
9,402,12055,0,53000,650.0,9
14,671,92000,1,32450,440.0,8
9,398,86000,0,21900,455.0,9
22,1761,82844,0,12900,202.0,16
14,1114,119000,0,13500,412.0,12
4,964,102681,0,20000,414.0,17
36,1481,90000,0,15000,382.0,13
9,506,7458,0,79900,490.0,3
20,744,90000,0,15500,328.0,13
11,537,51200,0,26900,360.0,5
3,1471,66150,0,77999,444.0,4
14,1114,130000,0,16500,412.0,13
53,84,140000,0,15300,270.0,13
3,174,100000,0,10998,211.0,14
4,51,143898,0,9995,300.0,12
43,427,90000,0,21800,420.0,18
36,332,41500,0,33500,255.0,6
14,1114,148740,0,29000,412.0,8
27,788,134000,0,10000,301.0,13
22,842,470,0,44000,293.0,3
14,713,71273,0,8995,160.0,20
9,1582,75500,0,11499,200.0,16
34,1060,92000,0,24900,155.0,9
14,1680,61491,0,16600,252.0,21
3,178,37000,0,32400,252.0,9
36,336,46101,0,46995,451.0,11
27,1310,87092,0,22999,270.0,11
9,502,13500,0,37500,350.0,19
36,759,90000,0,10340,208.0,11
36,767,54900,0,31700,255.0,7
43,1024,71273,0,33580,340.0,10
8,368,67210,0,18700,265.0,6
20,1256,98400,0,33900,325.0,10
0,993,132000,0,10000,300.0,11
4,970,40000,0,26500,425.0,6
14,575,57912,0,18750,315.0,8
3,182,90601,0,26500,310.0,8
14,671,92421,1,48000,440.0,3
43,149,34000,0,59200,450.0,10
43,144,67522,0,18000,350.0,18
8,607,117000,0,18000,420.0,10
4,962,19300,0,44850,335.0,11
27,927,27300,0,69645,383.0,6
53,701,170000,0,10340,239.0,18
39,59,78007,0,12998,180.0,12
36,547,160000,0,9400,302.0,13
27,791,134602,0,8500,263.0,17
36,547,95816,0,22500,268.0,14
4,976,51000,0,64000,540.0,11
9,507,2010,0,65499,490.0,2
43,144,13554,0,75000,420.0,4
0,1632,46873,0,35900,355.0,6
14,677,149460,1,12990,350.0,9
9,1617,110000,0,11400,320.0,12
43,150,72500,0,20499,400.0,11
53,1655,25786,0,35750,278.0,4
15,1529,64957,0,64900,420.0,4
9,508,6200,0,56000,490.0,5
4,50,130000,0,2800,300.0,24
4,970,23850,0,64000,425.0,5
34,380,2121,0,70250,227.0,3
26,1416,71290,0,27000,340.0,9
20,1233,115000,2,12500,208.0,10
4,1780,25470,0,42500,248.0,7
9,503,16900,0,58900,430.0,7
36,331,59800,0,18999,255.0,7
36,347,91140,0,22800,208.0,9
50,887,120250,0,13999,148.0,11
3,198,49810,0,55000,450.0,7
9,1661,160321,3,15500,320.0,16
36,759,79500,0,18650,208.0,8
4,73,68750,0,65000,300.0,8
4,970,55300,0,34500,425.0,10
14,677,63450,3,25221,385.0,4
53,1726,36021,0,26500,381.0,9
36,334,143600,0,11400,241.0,14
17,1201,60000,0,25000,280.0,10
36,756,95500,0,10999,335.0,12
36,224,52694,0,81500,577.0,7
50,1160,67000,0,12990,256.0,9
20,1257,110000,0,12000,400.0,10
36,207,59766,0,56000,503.0,5
22,954,85760,0,22500,210.0,15
50,896,104000,0,23500,305.0,15
53,405,62200,2,33500,208.0,6
3,178,65000,0,44800,252.0,8
14,656,52500,0,28000,325.0,7
9,398,35650,0,55000,455.0,8
26,1388,65441,0,28000,380.0,8
15,243,89000,0,17000,281.0,10
26,1372,117697,0,12500,240.0,8
13,698,28220,0,37400,759.0,7
14,656,68871,0,29950,400.0,12
43,420,42750,0,24995,300.0,11
36,737,96000,0,33000,416.0,7
34,1063,62660,0,27518,227.0,6
14,576,57690,0,31995,245.0,5
14,1706,178000,0,7300,310.0,14
34,1065,86203,0,20490,187.0,7
1,1356,70579,0,39900,280.0,9
3,189,28333,0,39999,340.0,7
14,734,80800,0,15750,175.0,9
14,671,67550,1,25990,440.0,8
4,48,50000,0,25500,248.0,8
8,610,2050,0,84997,420.0,2
36,1071,24651,0,48000,208.0,5
14,1119,207571,0,7500,210.0,17
4,960,9408,0,29800,405.0,5
36,332,19000,0,32000,241.0,7
15,243,55403,0,21495,270.0,5
36,756,148000,0,9999,335.0,12
36,547,75466,0,28499,241.0,8
20,1253,96653,0,13500,265.0,11
8,599,15500,0,43500,420.0,4
9,1612,51400,3,18999,355.0,10
43,431,28333,0,35000,275.0,12
26,1417,35200,0,25999,380.0,5
4,973,69423,0,48995,503.0,7
36,547,76495,0,21500,302.0,11
9,1566,171000,1,6750,360.0,19
4,41,160000,0,9500,184.0,22
9,395,110000,0,4800,335.0,14
14,1113,74500,0,31500,460.0,7
50,1750,29500,0,34999,305.0,6
22,814,1275,0,46999,285.0,3
31,492,99000,0,7000,172.0,15
27,1310,178000,0,12000,270.0,14
4,964,122000,0,6000,333.0,24
14,559,163000,0,16000,305.0,11
4,970,51354,0,35750,425.0,7
54,907,69300,0,15500,175.0,9
52,1100,19250,0,45999,425.0,3
4,970,30700,0,60200,425.0,7
36,546,83000,0,12900,302.0,11
26,1416,159890,0,5990,375.0,14
9,396,19200,0,73900,455.0,4
44,4,95000,0,17500,395.0,10
14,637,13700,0,63000,440.0,3
4,960,23600,0,81000,405.0,4
26,1425,99000,0,25000,340.0,9
9,1613,148000,3,17000,320.0,11
14,671,38400,1,52000,450.0,7
44,11,12466,0,45000,395.0,4
39,1194,119000,0,14750,266.0,12
44,11,26000,0,28900,395.0,7
50,1748,62662,0,18500,268.0,8
53,1517,68110,3,31999,381.0,11
36,755,85000,0,11500,335.0,14
4,74,67000,0,18000,300.0,13
19,805,130000,0,4000,306.0,15
39,728,160000,0,4500,261.0,13
36,227,24500,2,45000,429.0,4
14,666,70773,0,27450,325.0,6
14,635,9400,0,26000,375.0,5
22,954,201509,0,7500,210.0,17
43,144,8700,0,66500,420.0,5
9,502,79995,0,25500,400.0,18
14,677,36000,1,46000,475.0,4
39,1192,135000,0,15900,260.0,11
9,1551,54000,0,26000,355.0,11
4,970,89000,0,29000,425.0,8
36,1445,15698,0,8450,536.0,14
4,964,39000,0,25221,425.0,7
3,1301,31500,2,69900,591.0,9
8,604,114500,0,67995,420.0,7
26,1414,59692,0,49900,510.0,8
14,1114,110000,0,8999,412.0,14
14,646,163000,0,17000,290.0,9
4,959,9670,0,65000,444.0,5
27,788,125450,0,13999,301.0,10
54,821,89000,0,15500,210.0,13
36,1492,63277,0,22450,228.0,18
27,791,100545,0,13715,263.0,20
3,174,91700,0,13999,220.0,10
50,1748,52500,0,49950,268.0,6
27,788,60000,0,36300,301.0,8
26,1398,28220,0,69500,237.0,5
53,1723,67000,0,28000,381.0,15
11,444,160000,0,28900,425.0,17
36,334,41650,0,18650,252.0,8
26,1425,54225,0,47000,340.0,7
36,1485,74582,0,17100,382.0,11
3,173,129858,0,30500,252.0,7
36,212,17000,2,35800,429.0,5
4,970,29500,0,29000,425.0,8
14,560,169000,3,15500,255.0,17
31,491,125500,0,11200,118.0,16
43,156,52044,0,78000,500.0,9
3,1444,23344,2,77500,482.0,5
53,942,171000,0,6250,230.0,17
36,225,35943,0,77900,577.0,5
3,178,64532,0,26999,252.0,7
4,48,73000,0,17999,248.0,12
3,186,24500,2,49500,335.0,4
31,492,150000,0,23000,189.0,17
11,1330,28333,0,45000,500.0,18
27,788,68350,0,76000,301.0,7
3,189,91877,0,16750,333.0,9
14,1114,160000,0,19000,412.0,14
32,1260,14700,0,22000,394.0,22
4,1876,74500,2,11495,170.0,11
15,244,139804,0,12449,180.0,11
43,1184,77945,0,60000,520.0,10
14,1704,179000,0,6299,136.0,15
4,965,72900,0,19500,453.0,9
36,1443,84000,0,17999,463.0,9
14,1708,83000,0,18000,310.0,8
28,1007,71400,0,34000,335.0,6
9,1661,74000,0,21000,355.0,9
39,728,103400,0,3200,261.0,12
19,1737,100600,0,15550,201.0,10
36,755,48300,0,30490,335.0,7
27,918,91700,0,19500,278.0,23
26,1423,199000,0,10800,390.0,17
50,719,69771,0,18000,170.0,6
16,786,1150,0,63500,375.0,2
14,666,62480,0,33000,365.0,9
43,140,2100,0,91900,379.0,4
9,1661,55100,0,41329,355.0,6
4,970,45000,0,27500,425.0,5
25,794,31500,0,82000,560.0,14
50,1750,84100,0,29000,305.0,8
20,1257,141775,0,24999,400.0,10
19,1579,65290,0,27350,185.0,9
46,810,79000,0,69995,563.0,14
14,1113,122650,0,31995,300.0,18
9,1543,110000,0,16500,285.0,12
36,334,69600,0,49000,241.0,10
43,146,94000,0,41500,355.0,12
34,389,72500,0,31450,227.0,6
22,841,55000,0,33000,360.0,8
36,547,70582,0,18650,302.0,8
54,823,90000,0,18500,210.0,9
14,682,14269,1,47800,440.0,8
14,666,150000,0,16995,325.0,10
53,280,160000,0,7500,268.0,17
42,707,187000,0,5500,310.0,20
31,466,16100,0,37700,189.0,3
17,251,100472,0,11500,160.0,11
11,438,41906,0,43500,375.0,6
43,435,65000,0,20850,295.0,9
36,737,50000,0,28900,302.0,21
28,1001,79500,0,34500,245.0,9
4,970,22000,0,65000,425.0,3
14,1114,38560,0,19599,460.0,12
53,1207,123815,2,8550,134.0,11
17,1449,61600,0,63900,237.0,2
14,1708,37100,0,37300,310.0,6
14,1320,6090,2,27785,308.0,5
26,1416,11684,0,67500,385.0,5
14,575,186000,0,10000,305.0,13
34,389,57000,0,35000,227.0,6
9,1619,74582,0,32950,355.0,8
3,189,54000,0,49900,340.0,9
53,410,170000,0,3000,225.0,18
15,1861,71280,0,22000,420.0,8
17,1149,185000,0,4000,248.0,18
36,209,51890,0,60500,469.0,8
26,1425,70700,0,29500,340.0,8
25,288,6987,0,76400,759.0,6
14,1114,84600,0,22000,435.0,8
14,1112,73800,0,25999,310.0,6
43,308,87500,0,11000,240.0,17
36,331,37000,0,29000,241.0,8
15,244,120000,0,11000,288.0,15
4,1780,15000,0,55000,248.0,4
9,398,42750,0,21995,455.0,7
36,224,64549,0,57999,577.0,5
4,96,48000,0,35000,240.0,11
53,137,91877,0,17900,200.0,12
54,826,84630,0,17900,256.0,15
8,604,27214,0,41500,420.0,4
4,72,77945,0,30000,300.0,9
44,25,73690,0,30000,410.0,7
9,395,110000,0,9450,323.0,13
14,672,95500,1,38500,440.0,9
22,816,8700,0,76000,285.0,2
32,847,46000,0,8550,330.0,15
11,450,61308,0,42000,485.0,8
54,902,87305,0,17500,147.0,9
16,754,95000,0,18000,420.0,5
3,1249,153692,2,9995,335.0,15
39,1685,92530,3,20995,317.0,14
14,318,11000,0,51999,315.0,4
4,102,87000,0,16000,300.0,14
20,979,46000,0,17900,400.0,17
11,1330,149500,0,10500,500.0,21
53,1748,57912,0,30000,268.0,15
9,1028,169000,0,9999,169.0,13
14,1113,63900,0,10300,300.0,17
43,1024,28700,0,33000,348.0,5
32,1260,55000,0,23900,394.0,12
9,650,71000,0,22000,285.0,19
4,50,132000,0,6500,300.0,22
20,744,119950,0,26000,328.0,12
36,222,30500,0,58900,385.0,7
36,756,53600,0,25000,362.0,10
20,1258,51850,0,48600,400.0,6
27,791,198000,0,10400,263.0,17
43,1176,52060,0,2300,310.0,10
22,1761,162000,0,8500,202.0,12
36,547,171000,0,5995,268.0,17
11,443,29475,0,68495,797.0,5
4,970,57800,0,16000,425.0,11
27,791,173456,0,3500,263.0,21
43,140,2500,0,93000,379.0,2
53,1519,106731,3,16500,381.0,9
4,48,8497,0,66900,248.0,7
9,1612,142666,0,18500,355.0,10
27,917,6900,0,86999,471.0,3
8,604,53169,0,79500,420.0,4
43,150,22000,0,54900,443.0,5
9,1617,92671,0,34000,355.0,6
3,1247,51984,2,27000,335.0,6
4,44,103500,0,26999,240.0,10
53,89,198000,0,11000,270.0,9
4,964,70582,0,13750,420.0,16
36,1604,63000,1,29999,188.0,8
22,1759,150000,0,15000,205.0,15
9,651,139804,0,15000,285.0,9
36,215,39800,0,27900,563.0,6
36,205,52500,0,30000,362.0,7
43,312,136731,0,8500,240.0,26
4,1864,95798,0,14990,225.0,27
19,596,111000,0,7900,378.0,14
9,507,12700,0,27450,490.0,4
20,1232,56652,2,10750,354.0,13
3,1275,10900,0,71000,610.0,4
14,665,53450,3,35900,385.0,7
36,1445,89000,0,24900,536.0,14
9,502,24500,0,60995,430.0,19
39,727,146000,0,5800,261.0,14
0,1637,115465,0,23500,290.0,12
4,970,19000,0,45950,425.0,7
39,1049,114000,0,6500,290.0,13
3,199,80124,2,22999,335.0,9
36,334,90189,0,13995,248.0,9
8,239,80400,0,19995,321.0,11
3,173,111773,0,11500,211.0,14
4,987,54000,0,49900,456.0,6
55,1810,50000,0,24900,330.0,6
4,964,123000,0,21500,414.0,16
8,604,14900,0,78000,420.0,4
9,1612,162731,3,13700,320.0,10
8,373,193783,0,9750,270.0,18
27,921,60000,0,19995,380.0,13
20,744,91700,0,12000,328.0,14
27,791,123500,0,3500,235.0,26
9,398,53000,0,31000,455.0,9
36,1071,20000,0,57999,208.0,5
44,25,49000,0,38000,410.0,5
14,320,17300,0,82000,315.0,4
43,140,10900,0,75000,350.0,7
14,713,60109,3,17000,160.0,12
15,1537,111000,0,10900,275.0,12
9,398,51300,0,29900,455.0,9
14,1706,87500,0,21900,310.0,9
14,634,67500,0,39990,375.0,8
3,166,67350,0,13750,211.0,13
14,656,69600,0,43999,375.0,7
26,1388,49208,0,29990,380.0,6
43,1176,49208,0,44950,310.0,9
11,1331,195000,0,20900,210.0,15
14,1114,31150,0,42000,460.0,6
3,1240,24900,0,51000,248.0,6
36,547,84500,0,24000,302.0,11
34,1055,103500,0,16500,184.0,7
50,947,178000,0,8700,170.0,16
9,502,144000,0,8999,300.0,21
14,1123,125450,0,7850,300.0,12
43,1181,67400,0,23500,400.0,8
43,1180,92813,0,12700,310.0,11
27,791,24778,0,23977,235.0,20
4,973,35400,0,31995,503.0,3
11,536,14900,0,27499,295.0,4
11,1336,190656,0,11500,330.0,19
27,882,101000,0,15500,416.0,17
1,1358,4300,0,90000,280.0,4
18,848,123500,0,9500,215.0,20
14,656,31250,0,42700,325.0,5
38,570,170000,0,8000,140.0,19
14,656,53000,0,26599,375.0,5
24,1153,67500,0,19500,185.0,9
19,1171,1500,0,31990,311.0,3
9,502,208350,0,6700,350.0,21
22,838,31804,0,19425,293.0,4
3,164,111564,0,11500,220.0,10
4,980,41000,0,65990,560.0,12
14,637,28000,0,39900,440.0,4
43,160,86818,0,80000,640.0,10
14,666,10500,0,68000,375.0,4
39,728,87500,0,11990,261.0,12
3,173,94500,0,17000,211.0,12
19,1509,61000,0,30000,191.0,7
43,150,15000,0,82000,400.0,3
28,1011,84620,0,24000,240.0,8
26,1396,22800,0,68000,240.0,13
9,1661,63400,0,39900,355.0,6
28,1006,134000,0,8500,265.0,9
4,2,153692,0,9888,300.0,18
31,493,80124,0,14500,172.0,12
0,1292,45815,0,35900,300.0,6
36,1445,59715,0,27000,536.0,10
14,324,209500,0,10995,315.0,14
39,260,61454,0,35000,390.0,9
1,1358,55700,0,28616,280.0,6
9,651,123500,0,12500,285.0,14
43,1024,56578,0,21000,340.0,9
3,182,125500,0,15999,333.0,11
27,789,41000,0,28500,301.0,3
9,1545,123250,0,29900,355.0,8
20,1257,137000,0,26000,400.0,8
14,634,26500,0,36500,440.0,8
31,514,48000,0,26000,181.0,12
11,1331,134000,0,8500,210.0,14
53,1206,87000,2,13000,134.0,11
14,671,64500,1,41500,450.0,8
9,505,110000,0,12995,460.0,11
9,398,146000,0,17000,426.0,20
26,1425,73000,0,20995,340.0,8
14,666,64517,0,21500,325.0,6
9,277,60109,3,17900,320.0,12
4,973,15882,0,53500,503.0,4
36,350,57300,0,21900,268.0,14
19,805,120000,0,6500,306.0,15
4,76,39300,0,23000,320.0,7
14,656,125575,0,23000,385.0,9
36,546,79500,0,33995,255.0,6
53,436,120000,0,9400,140.0,24
27,788,8700,0,90000,301.0,4
36,1607,95273,1,19000,188.0,11
9,277,126000,3,12000,320.0,16
4,97,78500,0,20000,240.0,10
26,1401,116157,0,7900,230.0,17
43,140,10900,0,46900,325.0,18
4,960,18500,0,82500,425.0,6
15,1857,103814,0,16000,355.0,10
4,113,50000,0,26900,445.0,10
36,547,162000,0,21000,268.0,10
14,321,7600,0,49500,275.0,3
53,942,149449,0,5000,230.0,24
26,1416,46100,0,57000,340.0,6
9,400,5400,0,63500,335.0,3
17,1448,169563,0,11400,240.0,24
36,347,24882,0,44950,208.0,6
